link,jobName,city,company,companyType,companySize,companyUrl,workingExp,salary,eduLevel,direction,address,describe
"[""https://jobs.zhaopin.com/CC418846213J00199690313.htm""]","[""豪宅销售经理（电子商务、医药、金融优先）""]","[""北京""]","[""北京丽兹行房地产顾问有限公司-BJ1""]","[""民营""]","[""1000-9999人""]","""http://special.zhaopin.com/bj/2013/lzhd112826""","[""不限""]","[""10K-20K""]","""本科"""
"[""https://jobs.zhaopin.com/CC374520487J00156175913.htm""]","[""电子商务运营助理 （应届毕业生优先）""]","[""北京-丰台区""]","[""野马(北京)科技有限公司""]","[""民营""]","[""20-99人""]","""https://company.zhaopin.com/CZ374520480.htm""","[""无经验""]","[""4K-6K""]","""大专"""
"[""https://jobs.zhaopin.com/CC374520487J00101377113.htm""]","[""电子商务助理 天猫 京东运营助理""]","[""北京-丰台区""]","[""野马(北京)科技有限公司""]","[""民营""]","[""20-99人""]","""https://company.zhaopin.com/CZ374520480.htm""","[""不限""]","[""4K-6K""]","""大专"""
"[""https://jobs.zhaopin.com/418846213276848.htm""]","[""不限经验/底薪7500-9000/电子商务专员""]","[""北京-西城区""]","[""北京丽兹行房地产顾问有限公司-BJ12""]","[""民营""]","[""1000-9999人""]","""http://special.zhaopin.com/bj/2013/lzhd112826""","[""不限""]","[""8K-12K""]","""本科"""
"[""https://jobs.zhaopin.com/CC418846213J00072234513.htm""]","[""不限经验/底薪7500-9000/电子商务专员""]","[""北京""]","[""北京丽兹行房地产顾问有限公司-BJ2""]","[""民营""]","[""1000-9999人""]","""http://special.zhaopin.com/bj/2013/lzhd112826""","[""不限""]","[""10K-15K""]","""本科"""
"[""https://jobs.zhaopin.com/CC228556619J00208441812.htm""]","[""电子商务专员5""]","[""北京""]","[""北京易用时代科技有限公司""]","[""民营""]","[""20-99人""]","""https://company.zhaopin.com/CZ228556610.htm""","[""3-5年""]","[""6K-12K""]","""大专"""
"[""https://jobs.zhaopin.com/695019726250078.htm""]","[""电子商务主管""]","[""北京""]","[""北京旌旗励展科技发展有限公司""]","[""合资""]","[""500-999人""]","""https://company.zhaopin.com/CZ695019720.htm""","[""不限""]","[""4K-6K""]","""学历不限"""
"[""https://jobs.zhaopin.com/CC536378980J00158122115.htm""]","[""电子商务部经理""]","[""北京""]","[""北京复宏天翔科技有限公司""]","[""民营""]","[""20-99人""]","""https://company.zhaopin.com/CZ536378980.htm""","[""不限""]","[""8K-10K""]","""大专"""
"[""https://jobs.zhaopin.com/CZ641730630J00082139115.htm""]","[""电子商务部经理""]","[""北京""]","[""北京格锐特教育咨询有限责任公司""]","[""民营""]","[""20人以下""]","""https://company.zhaopin.com/CZ641730630.htm""","[""不限""]","[""8K-10K""]","""大专"""
"[""https://jobs.zhaopin.com/CC536378980J00158140415.htm""]","[""电子商务推广专员""]","[""北京""]","[""北京复宏天翔科技有限公司""]","[""民营""]","[""20-99人""]","""https://company.zhaopin.com/CZ536378980.htm""","[""不限""]","[""8K-10K""]","""大专"""
"[""https://jobs.zhaopin.com/CC261167839J00194203009.htm""]","[""电子商务讲师/电商运营讲师""]","[""北京-海淀区""]","[""新迈尔(北京)科技有限公司""]","[""民营""]","[""100-499人""]","""https://company.zhaopin.com/CZ261167830.htm""","[""5-10年""]","[""15K-25K""]","""本科"""
"[""https://jobs.zhaopin.com/CC616521720J00147299110.htm""]","[""电子商务运营专员""]","[""北京""]","[""北京斯匹德网络科技有限公司""]","[""外商独资""]","[""20-99人""]","""https://company.zhaopin.com/CZ616521720.htm""","[""不限""]","[""4K-6K""]","""学历不限"""
"[""https://jobs.zhaopin.com/CC536378980J00157996215.htm""]","[""电子商务运营专员""]","[""北京""]","[""北京复宏天翔科技有限公司""]","[""民营""]","[""20-99人""]","""https://company.zhaopin.com/CZ536378980.htm""","[""不限""]","[""8K-10K""]","""大专"""
"[""https://jobs.zhaopin.com/CC616521720J00147522110.htm""]","[""电子商务推广专员""]","[""北京""]","[""北京斯匹德网络科技有限公司""]","[""外商独资""]","[""20-99人""]","""https://company.zhaopin.com/CZ616521720.htm""","[""不限""]","[""4K-6K""]","""学历不限"""
"[""https://jobs.zhaopin.com/695019726250002.htm""]","[""电子商务产品助理""]","[""北京""]","[""北京旌旗励展科技发展有限公司""]","[""合资""]","[""500-999人""]","""https://company.zhaopin.com/CZ695019720.htm""","[""不限""]","[""4K-6K""]","""学历不限"""
"[""https://jobs.zhaopin.com/CZ641730630J00081860815.htm""]","[""电子商务运营专员""]","[""北京""]","[""北京格锐特教育咨询有限责任公司""]","[""民营""]","[""20人以下""]","""https://company.zhaopin.com/CZ641730630.htm""","[""不限""]","[""4K-6K""]","""学历不限"""
"[""https://jobs.zhaopin.com/CC347321438J00125407414.htm""]","[""电子商务运营专员""]","[""北京""]","[""北京绿之旅农业科技发展有限公司""]","[""民营""]","[""100-499人""]","""https://company.zhaopin.com/CZ347321430.htm""","[""不限""]","[""4K-6K""]","""大专"""
"[""https://jobs.zhaopin.com/CC573964687J00032861612.htm""]","[""电子商务运营专员""]","[""北京""]","[""北京携成信息咨询有限公司""]","[""合资""]","[""20-99人""]","""https://company.zhaopin.com/CZ573964680.htm""","[""不限""]","[""4K-6K""]","""学历不限"""
"[""https://jobs.zhaopin.com/573964687250107.htm""]","[""电子商务运营经理""]","[""北京""]","[""北京携成信息咨询有限公司""]","[""合资""]","[""20-99人""]","""https://company.zhaopin.com/CZ573964680.htm""","[""不限""]","[""8K-10K""]","""学历不限"""
"[""https://jobs.zhaopin.com/CC347321438J00125377614.htm""]","[""电子商务运营助理""]","[""北京""]","[""北京绿之旅农业科技发展有限公司""]","[""民营""]","[""100-499人""]","""https://company.zhaopin.com/CZ347321430.htm""","[""不限""]","[""4K-6K""]","""大专"""
